"spce_id","examin_realm_se_code_nm","spcs_lcnm","spcs_scncenm","examin_year","examin_begin_de","examin_end_de","geom"
"007000000000637761",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (354390.5263 327477.8216999993)
"007000000000637762",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (354390.5263 327477.8216999993)
"007000000000637766",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (354390.5263 327477.8216999993)
"007000000000637767",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (354390.5263 327477.8216999993)
"007000000000637768",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (354390.5263 327477.8216999993)
"007000000000637770",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (354390.5263 327477.8216999993)
"007000000000637773",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (347871.0471999999 329029.4252000004)
"007000000000637774",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (347871.0471999999 329029.4252000004)
"007000000000637775",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (347871.0471999999 329029.4252000004)
"007000000000637776",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (347871.0471999999 329029.4252000004)
"007000000000637777",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (341865.97190000024 330314.2412999999)
"007000000000637778",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (341865.97190000024 330314.2412999999)
"007000000000637779",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (341865.97190000024 330314.2412999999)
"007000000000637780",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (341865.97190000024 330314.2412999999)
"007000000000637781",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (341865.97190000024 330314.2412999999)
"007000000000637784",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (341865.97190000024 330314.2412999999)
"007000000000637785",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (352488.659 330317.4852000009)
"007000000000637786",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (352488.659 330317.4852000009)
"007000000000637787",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (352488.659 330317.4852000009)
"007000000000637789",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (352488.659 330317.4852000009)
"007000000000637790",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (352488.659 330317.4852000009)
"007000000000637792",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (352488.659 330317.4852000009)
"007000000000637795",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (346716.02109999955 331065.6811999995)
"007000000000637796",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (346716.02109999955 331065.6811999995)
"007000000000637797",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (346716.02109999955 331065.6811999995)
"007000000000637798",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (346716.02109999955 331065.6811999995)
"007000000000637799",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (346716.02109999955 331065.6811999995)
"007000000000637801",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (357619.06099999975 331127.18620000035)
"007000000000637802",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (357619.06099999975 331127.18620000035)
"007000000000637803",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (357619.06099999975 331127.18620000035)
"007000000000637806",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (357619.06099999975 331127.18620000035)
"007000000000637808",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (339115.47059999965 333106.12590000033)
"007000000000637809",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (350741.02440000046 332588.02520000003)
"007000000000637811",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (350741.02440000046 332588.02520000003)
"007000000000637812",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (350741.02440000046 332588.02520000003)
"007000000000637813",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (350741.02440000046 332588.02520000003)
"007000000000637816",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (350741.02440000046 332588.02520000003)
"007000000000637817",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (339115.47059999965 333106.12590000033)
"007000000000637818",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (339115.47059999965 333106.12590000033)
"007000000000637819",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (339115.47059999965 333106.12590000033)
"007000000000637821",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (339115.47059999965 333106.12590000033)
"007000000000637822",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (355416.8036000002 333893.5756000001)
"007000000000637823",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (355416.8036000002 333893.5756000001)
"007000000000637824",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (355416.8036000002 333893.5756000001)
"007000000000637825",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (355416.8036000002 333893.5756000001)
"007000000000637826",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (355416.8036000002 333893.5756000001)
"007000000000637827",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (355416.8036000002 333893.5756000001)
"007000000000637828",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (355416.8036000002 333893.5756000001)
"007000000000637829",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (360177.60649999976 336272.8150999993)
"007000000000637830",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (360177.60649999976 336272.8150999993)
"007000000000637831",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (360177.60649999976 336272.8150999993)
"007000000000637833",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (351013.4342 336447.6127000004)
"007000000000637834",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (351013.4342 336447.6127000004)
"007000000000637837",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (351013.4342 336447.6127000004)
"007000000000637838",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (357467.8535000002 336449.31159999967)
"007000000000637839",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (357467.8535000002 336449.31159999967)
"007000000000637841",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (357467.8535000002 336449.31159999967)
"007000000000637842",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (357467.8535000002 336449.31159999967)
"007000000000637843",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (357467.8535000002 336449.31159999967)
"007000000000637845",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (357467.8535000002 336449.31159999967)
"007000000000637846",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (357467.8535000002 336449.31159999967)
"007000000000637850",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (357467.8535000002 336449.31159999967)
"007000000000637851",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (350288.91229999997 336487.53500000015)
"007000000000637852",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (350288.91229999997 336487.53500000015)
"007000000000637854",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (350288.91229999997 336487.53500000015)
"007000000000637855",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (350288.91229999997 336487.53500000015)
"007000000000637857",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (350288.91229999997 336487.53500000015)
"007000000000637858",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (350288.91229999997 336487.53500000015)
"007000000000637859",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (350288.91229999997 336487.53500000015)
"007000000000637860",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (350288.91229999997 336487.53500000015)
"007000000000637862",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (342503.8677000003 337077.34300000034)
"007000000000637863",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (342503.8677000003 337077.34300000034)
"007000000000637864",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (342503.8677000003 337077.34300000034)
"007000000000637865",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (342503.8677000003 337077.34300000034)
"007000000000637866",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (342503.8677000003 337077.34300000034)
"007000000000637867",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (342503.8677000003 337077.34300000034)
"007000000000637868",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (345567.72339999955 337290.3671000004)
"007000000000637869",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (345567.72339999955 337290.3671000004)
"007000000000637870",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (345567.72339999955 337290.3671000004)
"007000000000637871",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (345567.72339999955 337290.3671000004)
"007000000000637873",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (345567.72339999955 337290.3671000004)
"007000000000637874",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (345416.83380000014 338233.8091000002)
"007000000000637875",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (345416.83380000014 338233.8091000002)
"007000000000637876",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (345416.83380000014 338233.8091000002)
"007000000000637877",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (345416.83380000014 338233.8091000002)
"007000000000637878",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (345416.83380000014 338233.8091000002)
"007000000000637880",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (345416.83380000014 338233.8091000002)
"007000000000637882",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (353237.8353000004 339772.42090000026)
"007000000000637883",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (353237.8353000004 339772.42090000026)
"007000000000637885",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (353237.8353000004 339772.42090000026)
"007000000000637886",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (353237.8353000004 339772.42090000026)
"007000000000637888",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (353237.8353000004 339772.42090000026)
"007000000000637889",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (353237.8353000004 339772.42090000026)
"007000000000637890",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (353237.8353000004 339772.42090000026)
"007000000000637891",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (353237.8353000004 339772.42090000026)
"007000000000637892",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (355853.0906999996 340066.3554999996)
"007000000000637893",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (355853.0906999996 340066.3554999996)
"007000000000637894",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (355853.0906999996 340066.3554999996)
"007000000000637895",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (355853.0906999996 340066.3554999996)
"007000000000637897",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (355853.0906999996 340066.3554999996)
"007000000000637898",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (247167.63100000005 555471.9033000004)
"007000000000637899",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (247167.63100000005 555471.9033000004)
"007000000000637900",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (245875.4890999999 556688.6916000005)
"007000000000637901",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (245875.4890999999 556688.6916000005)
"007000000000637903",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (245875.4890999999 556688.6916000005)
"007000000000637904",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (245875.4890999999 556688.6916000005)
"007000000000637906",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (245875.4890999999 556688.6916000005)
"007000000000637907",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (236234.16700000037 560209.8989000004)
"007000000000637908",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (236234.16700000037 560209.8989000004)
"007000000000637910",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (236234.16700000037 560209.8989000004)
"007000000000637912",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (236234.16700000037 560209.8989000004)
"007000000000637913",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (241986.92059999984 560241.4001000002)
"007000000000637914",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (241986.92059999984 560241.4001000002)
"007000000000637915",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (241986.92059999984 560241.4001000002)
"007000000000637916",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (237630.25329999998 561324.2785999998)
"007000000000637917",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (237630.25329999998 561324.2785999998)
"007000000000637918",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (237630.25329999998 561324.2785999998)
"007000000000637919",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (240072.23000000045 563253.4869999997)
"007000000000637920",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (240072.23000000045 563253.4869999997)
"007000000000637922",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (233838.58449999988 563446.2917999998)
"007000000000637923",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (233889.91330000013 563472.4741999991)
"007000000000637924",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (233889.91330000013 563472.4741999991)
"007000000000637925",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (240397.99560000002 563556.1976999994)
"007000000000637927",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (240397.99560000002 563556.1976999994)
"007000000000637928",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (240397.99560000002 563556.1976999994)
"007000000000637929",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (240962.73950000014 564125.0443999991)
"007000000000637930",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (240962.73950000014 564125.0443999991)
"007000000000637931",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (240962.73950000014 564125.0443999991)
"007000000000637933",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (241095.65799999982 564805.5427000001)
"007000000000637936",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (359327.48709999956 372273.27410000004)
"007000000000637937",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (360092.4068 367322.5234999992)
"007000000000637938",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2015",,,POINT (358591.0867999997 364547.9332999997)
"007000000000637939",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2015",,,POINT (358591.0867999997 364547.9332999997)
"007000000000637940",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (358591.0867999997 364547.9332999997)
"007000000000637941",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2015",,,POINT (358591.0867999997 364547.9332999997)
"007000000000637945",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2015",,,POINT (358591.0867999997 364547.9332999997)
"007000000000637947",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2015",,,POINT (352698.49990000017 363636.17339999974)
"007000000000637948",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (352698.49990000017 363636.17339999974)
"007000000000637951",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2015",,,POINT (352698.49990000017 363636.17339999974)
"007000000000637953",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (353291.8147999998 371999.31519999914)
"007000000000637954",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (353291.8147999998 371999.31519999914)
"007000000000637958",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (354729.9123999998 372079.6311000008)
"007000000000637961",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (354729.9123999998 372079.6311000008)
"007000000000637962",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (351563.3810999999 368037.7095999997)
"007000000000637963",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (354969.20040000044 369648.55409999937)
"007000000000637964",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (354969.20040000044 369648.55409999937)
"007000000000637965",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (354969.20040000044 369648.55409999937)
"007000000000637971",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (358574.84449999966 366709.2082000002)
"007000000000637972",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (358574.84449999966 366709.2082000002)
"007000000000637973",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (362771.1161000002 371842.9013)
"007000000000637974",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (362771.1161000002 371842.9013)
"007000000000637975",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (362771.1161000002 371842.9013)
"007000000000637977",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (362553.93200000003 370019.5059999991)
"007000000000637978",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (362553.93200000003 370019.5059999991)
"007000000000637979",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (362553.93200000003 370019.5059999991)
"007000000000637980",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (361624.0390999997 371482.5273000002)
"007000000000637981",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (361624.0390999997 371482.5273000002)
"007000000000637983",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (361624.0390999997 371482.5273000002)
"007000000000637984",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (361624.0390999997 371482.5273000002)
"007000000000637986",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (363878.5133999996 374330.3833000008)
"007000000000637989",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (363883.41110000014 371370.0692999996)
"007000000000637990",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (363883.41110000014 371370.0692999996)
"007000000000637992",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (360044.2065000003 368709.2785)
"007000000000637993",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (359327.48709999956 372273.27410000004)
"007000000000637995",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (363043.97470000014 373358.9480000008)
"007000000000637997",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (360914.4458999997 370513.61810000055)
"007000000000637998",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (361677.61849999987 371298.45329999924)
"007000000000637999",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (361677.61849999987 371298.45329999924)
"007000000000638000",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (361677.61849999987 371298.45329999924)
"007000000000638002",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (360092.4068 367322.5234999992)
"007000000000638003",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (242631.4336000001 463235.47959999926)
"007000000000638004",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (231521.05649999995 461112.37600000016)
"007000000000638006",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (231521.05649999995 461112.37600000016)
"007000000000638007",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (231521.05649999995 461112.37600000016)
"007000000000638008",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (231521.05649999995 461112.37600000016)
"007000000000638009",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (233676.46019999962 473778.33889999986)
"007000000000638010",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (233676.46019999962 473778.33889999986)
"007000000000638011",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (233676.46019999962 473778.33889999986)
"007000000000638012",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (239950.56549999956 471618.8537000008)
"007000000000638013",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (239950.56549999956 471618.8537000008)
"007000000000638015",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (243721.10670000035 471244.3864999991)
"007000000000638016",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (243721.10670000035 471244.3864999991)
"007000000000638017",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (243721.10670000035 471244.3864999991)
"007000000000638019",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (237008.6303000003 469651.48039999977)
"007000000000638021",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (236921.24839999992 469577.7456)
"007000000000638022",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (236921.24839999992 469577.7456)
"007000000000638023",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (236921.24839999992 469577.7456)
"007000000000638025",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (239685.0223000003 468935.72309999913)
"007000000000638026",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (239685.0223000003 468935.72309999913)
"007000000000638030",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (242687.38480000012 468758.4491000008)
"007000000000638031",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (242687.38480000012 468758.4491000008)
"007000000000638032",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (242687.38480000012 468758.4491000008)
"007000000000638035",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (234020.36089999974 464169.45519999973)
"007000000000638036",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (234020.36089999974 464169.45519999973)
"007000000000638037",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (234020.36089999974 464169.45519999973)
"007000000000638038",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (236080.57789999992 464481.2053999994)
"007000000000638039",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (236080.57789999992 464481.2053999994)
"007000000000638040",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (236080.57789999992 464481.2053999994)
"007000000000638044",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (237744.7257000003 463301.9472000003)
"007000000000638045",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (239717.23080000002 465272.9567000009)
"007000000000638046",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (239717.23080000002 465272.9567000009)
"007000000000638048",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (242631.4336000001 463235.47959999926)
"007000000000638049",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (242347.0223000003 464233.52600000054)
"007000000000638050",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (242347.0223000003 464233.52600000054)
"007000000000638051",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (242347.0223000003 464233.52600000054)
"007000000000638053",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (238361.67169999983 460955.66059999913)
"007000000000638054",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (238458.3515999997 460428.62590000033)
"007000000000638055",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (238458.3515999997 460428.62590000033)
"007000000000638058",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (292115.73890000023 310896.83740000054)
